event_id,session_id,participant_id,student_id,student_name,timestamp,event_type,description,speech_context
EVT00001646,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 10:37:54,Fatigue,Blinking rate high,The API endpoint returns a JSON response
EVT00001647,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 09:46:58,Hand Motion,Hand Not Detected,Today we will discuss loops and conditionals
EVT00001648,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 09:42:21,Fatigue,Blinking rate high,Let's debug this code together
EVT00001649,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 10:19:18,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00001650,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 09:47:34,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00001651,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 09:56:17,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00001652,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 10:16:52,Hand Motion,Hand Not Detected,Make sure to test your functions
EVT00001653,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 10:39:00,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00001654,SES000010,PAR000128,STU075,Williams Okonkwo,2025-09-13 09:48:47,Fatigue,Blinking rate high,The database schema looks like this
EVT00001655,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:29:21,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00001656,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:56:04,Attention,Focused,Let's look at this example together
EVT00001657,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:39:05,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00001658,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:30:59,Attention,Focused,Let's look at this example together
EVT00001659,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:39:00,Hand Motion,Hand Not Detected,This is the final topic for today
EVT00001660,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 11:03:05,Attention,Focused,This concept is very important for the exam
EVT00001661,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:15:38,Attention,Focused,Make sure to test your functions
EVT00001662,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:20:51,Attention,Focused,Make sure to test your functions
EVT00001663,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:26:25,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00001664,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:48:31,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00001665,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:38:18,Hand Motion,Hand Not Detected,Let me show you how this works in practice
EVT00001666,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:31:01,Attention,Focused,Any questions so far
EVT00001667,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:54:44,Hand Motion,Hand Not Detected,Please submit your work before leaving
EVT00001668,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:54:32,Hand Motion,Hand Not Detected,The assignment is due next Friday
EVT00001669,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:37:06,Hand Motion,Hand Detected,Make sure to test your functions
EVT00001670,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:02:54,Attention,Focused,Remember to commit your changes regularly
EVT00001671,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 11:07:51,Attention,Focused,Today we will discuss loops and conditionals
EVT00001672,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 11:05:53,Attention,Focused,Today we will discuss loops and conditionals
EVT00001673,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:56:06,Attention,Focused,Any questions so far
EVT00001674,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:56:58,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00001675,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:53:32,Attention,Focused,Can anyone explain what a variable is
EVT00001676,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 10:55:20,Attention,Focused,Can anyone explain what a variable is
EVT00001677,SES000010,PAR000129,STU073,Umaru Hassan,2025-09-13 09:41:05,Hand Motion,Hand Not Detected,Remember to commit your changes regularly
EVT00001678,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:50:28,Attention,Focused,Any questions so far
EVT00001679,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:53:20,Attention,Focused,Can anyone explain what a variable is
EVT00001680,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:57:23,Attention,Distracted (looking sideways and down),Who can tell me the difference between SQL and NoSQL
EVT00001681,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:28:24,Attention,Focused,Let's look at this example together
EVT00001682,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:31:29,Attention,Distracted (looking sideways and up),Any questions so far
EVT00001683,SES000010,PAR000130,STU058,Femi Smith,2025-09-13 09:39:10,Hand Motion,Hand Not Detected,The API endpoint returns a JSON response
EVT00001684,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:19:51,Attention,Distracted (looking away),Let's debug this code together
EVT00001685,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:48:10,Hand Motion,Hand Not Detected,Who can tell me the difference between SQL and NoSQL
EVT00001686,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:41:30,Hand Motion,Hand Not Detected,Group discussion starts now
EVT00001687,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:01:06,Attention,Focused,Today we will discuss loops and conditionals
EVT00001688,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:44:47,Attention,Distracted (looking sideways and up),Let's debug this code together
EVT00001689,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:21:28,Fatigue,Eyes closed,The assignment is due next Friday
EVT00001690,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 11:06:45,Hand Motion,Hand Not Detected,Let me show you how this works in practice
EVT00001691,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:58:37,Hand Motion,Hand Not Detected,The assignment is due next Friday
EVT00001692,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:34:28,Hand Motion,Hand Not Detected,Make sure to test your functions
EVT00001693,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:55:16,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00001694,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:42:32,Hand Motion,Hand Detected,Please pay attention to this section
EVT00001695,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:50:50,Fatigue,Blinking rate high,The project requirements are on the portal
EVT00001696,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:32:13,Fatigue,Yawning detected,Let's debug this code together
EVT00001697,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:29:24,Attention,Distracted (looking sideways and up),Group discussion starts now
EVT00001698,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:53:39,Attention,Focused,Any questions so far
EVT00001699,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:24:00,Attention,Distracted (looking away),This concept is very important for the exam
EVT00001700,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:37:04,Fatigue,Yawning detected,Let's look at this example together
EVT00001701,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:28:43,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00001702,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:56:25,Hand Motion,Hand Detected,The database schema looks like this
EVT00001703,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 10:20:55,Attention,Focused,The database schema looks like this
EVT00001704,SES000010,PAR000131,STU032,Funmi Mohammed,2025-09-13 09:22:05,Attention,Focused,Today we will discuss loops and conditionals
EVT00001705,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 11:12:32,Hand Motion,Hand Detected,Any questions so far
EVT00001706,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 11:05:25,Hand Motion,Hand Detected,Let's look at this example together
EVT00001707,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 09:33:16,Hand Motion,Hand Detected,The assignment is due next Friday
EVT00001708,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 10:21:56,Fatigue,Blinking rate high,Remember to commit your changes regularly
EVT00001709,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 09:29:48,Fatigue,Drowsy,The project requirements are on the portal
EVT00001710,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 09:25:31,Hand Motion,Hand Not Detected,The database schema looks like this
EVT00001711,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 10:13:45,Hand Motion,Hand Not Detected,The API endpoint returns a JSON response
EVT00001712,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 10:50:08,Attention,Focused,Any questions so far
EVT00001713,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 09:33:36,Hand Motion,Hand Detected,Make sure to test your functions
EVT00001714,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 10:35:43,Hand Motion,Hand Detected,Let's look at this example together
EVT00001715,SES000010,PAR000132,STU013,Michael Johnson,2025-09-13 09:42:33,Attention,Distracted (looking sideways and down),The API endpoint returns a JSON response
EVT00001716,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 11:05:37,Attention,Distracted (looking sideways and up),Can anyone explain what a variable is
EVT00001717,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:27:14,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00001718,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 09:24:40,Attention,Distracted (looking sideways and up),Let me show you how this works in practice
EVT00001719,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:09:35,Attention,Distracted (looking sideways and up),Remember to commit your changes regularly
EVT00001720,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:56:50,Hand Motion,Hand Detected,Let's take a five minute break
EVT00001721,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:09:34,Fatigue,Yawning detected,Please pay attention to this section
EVT00001722,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 11:06:54,Attention,Distracted (looking sideways and up),The database schema looks like this
EVT00001723,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:08:27,Fatigue,Blinking rate high,Any questions so far
EVT00001724,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 11:05:11,Fatigue,Drowsy,Let's debug this code together
EVT00001725,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:55:31,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00001726,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 09:46:23,Attention,Distracted (looking sideways and down),The project requirements are on the portal
EVT00001727,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 10:34:13,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00001728,SES000010,PAR000133,STU076,Yakubu Hassan,2025-09-13 11:03:27,Fatigue,Blinking rate high,The API endpoint returns a JSON response
EVT00001729,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:42:10,Attention,Focused,Can anyone explain what a variable is
EVT00001730,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:41:42,Fatigue,Blinking rate high,The API endpoint returns a JSON response
EVT00001731,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:41:57,Fatigue,Eyes closed,Today we will discuss loops and conditionals
EVT00001732,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:00:43,Hand Motion,Hand Detected,Any questions so far
EVT00001733,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:39:44,Fatigue,Blinking rate high,Let me show you how this works in practice
EVT00001734,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:35:24,Attention,Focused,This concept is very important for the exam
EVT00001735,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:37:08,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00001736,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:46:08,Hand Motion,Hand Detected,Let's take a five minute break
EVT00001737,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:49:31,Hand Motion,Hand Not Detected,The API endpoint returns a JSON response
EVT00001738,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:43:01,Hand Motion,Hand Detected,Please open your IDEs and follow along
EVT00001739,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:20:39,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00001740,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 11:08:17,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00001741,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:23:49,Attention,Focused,Group discussion starts now
EVT00001742,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:36:13,Attention,Focused,Let's take a five minute break
EVT00001743,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:04:48,Fatigue,Drowsy,Any questions so far
EVT00001744,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:13:25,Fatigue,Blinking rate high,Please open your IDEs and follow along
EVT00001745,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 09:30:46,Attention,Distracted (looking sideways and up),Remember to commit your changes regularly
EVT00001746,SES000010,PAR000134,STU037,Kemi Adeyemi,2025-09-13 10:11:24,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00001747,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 14:56:06,Attention,Focused,Group discussion starts now
EVT00001748,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:52:21,Attention,Distracted (looking away),The API endpoint returns a JSON response
EVT00001749,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 16:50:57,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00001750,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:02:45,Attention,Distracted (looking sideways and up),The API endpoint returns a JSON response
EVT00001751,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 16:54:39,Attention,Distracted (looking away),The database schema looks like this
EVT00001752,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:09:39,Attention,Distracted (looking sideways and down),Can anyone explain what a variable is
EVT00001753,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 16:05:49,Attention,Distracted (looking sideways and up),Can anyone explain what a variable is
EVT00001754,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:52:33,Attention,Distracted (looking away),This concept is very important for the exam
EVT00001755,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 16:09:57,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00001756,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:59:02,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00001757,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 15:11:36,Fatigue,Yawning detected,The project requirements are on the portal
EVT00001758,SES000011,PAR000135,STU060,Habib Hassan,2025-09-14 16:37:10,Attention,Distracted (looking sideways and up),The assignment is due next Friday
EVT00001759,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:43:11,Hand Motion,Hand Detected,Make sure to test your functions
EVT00001760,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:54:57,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00001761,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 15:06:47,Attention,Focused,Let me show you how this works in practice
EVT00001762,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:40:42,Fatigue,Eyes closed,Let's look at this example together
EVT00001763,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:52:54,Fatigue,Drowsy,The API endpoint returns a JSON response
EVT00001764,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 16:45:37,Fatigue,Blinking rate high,Let's take a five minute break
EVT00001765,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:56:01,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00001766,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 16:53:12,Fatigue,Yawning detected,Any questions so far
EVT00001767,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 15:26:59,Fatigue,Eyes closed,Today we will discuss loops and conditionals
EVT00001768,SES000011,PAR000136,STU017,Quinn Smith,2025-09-14 14:59:08,Attention,Distracted (looking sideways and up),Let's debug this code together
